Date/Time,Media Description,Media Link
"You uploaded a feed photo on August 19, 2023 at 5:19 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGlJljEBbdVUw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1692465589486?e=1778716800&v=beta&t=_vqBMd1IBVljTcPdQNrYJLjpthEcFYNNd9bUwDzBnqI
"You uploaded a photo on August 17, 2023 at 8:06 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQEMnd-TUKiS1g/comment-image-shrink_8192_480/comment-image-shrink_8192_480/0/1692259599734?e=1777636800&v=beta&t=u4SBBhJwjloMIvPSv1jl10sKPZztig-iRZzTxSpxcPw
"You uploaded a feed photo on August 16, 2023 at 3:16 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGwJnlX2Vi7BA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1692198999923?e=1778716800&v=beta&t=6_w3OzpSEFvT1h2wmEsnKkh3lRJIkuv3K5HncEeZf2o
"You uploaded a feed document on August 15, 2023 at 2:49 PM (GMT)","Average developers: ""Let the DevOps team handle the k8s stuff, that's why they exist!""

Great developers - want to know how their code is being deployed to production.

Having good knowledge of K8s:
? Enables you to be less dependent on DevOps
? Helps you debug issues much faster
? Makes you a better developer

Simple commands that I use, AS A DEVELOPER:

1. ??????? ???????? ??? ???_???? -? ??????????
2. ??????? ??? ???? -? ????????? | ???? ????_???????
3. ??????? ???? ???_???? -? ???????????-- ??? | ???? ??????_????
???
P.S. What's your take on DevOps skills?

#leadingdevelopers
#kubectl
#k8s",https://media.licdn.com/dms/document/media/v2/D561FAQHAO9mvz9gDsA/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1692110956597?e=1777636800&v=beta&t=nGGOfPd7H02wbYmV329oxTNyKdVhuDhlLxrxf7RbfW8
"You uploaded a feed photo on August 14, 2023 at 2:10 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEDSDzvqU6mmg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1692022240917?e=1778716800&v=beta&t=Equj1bHhmoJNMvy1NHqW2CXv6LP8-HeKj90MRIGMO8k
"You uploaded a feed photo on August 13, 2023 at 2:31 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGLxX6ZeqsMLA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1691937087263?e=1778716800&v=beta&t=vFmgmLa4Vy0zYl_W8qvQdZ0BzQB3eiZUiIFP961Y-hU
"You uploaded a feed document on August 10, 2023 at 1:29 PM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4E1FAQG_pSemHW1Thg/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1691674191488?e=1777636800&v=beta&t=uKLzeV26UV3eniV5nr5dGOJqoNHUX7subA9nGtYlyf0
"You uploaded a feed photo on August 8, 2023 at 2:54 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEDypTS-b4Fow/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1691506480122?e=1778716800&v=beta&t=G5OtVwQLR8KkvWGh9HZyXAlR4042KbSl_Yr0msspsBE
"You uploaded a feed photo on August 7, 2023 at 2:17 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQF3yTIhtdbwng/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1691417854212?e=1778716800&v=beta&t=MIZrPXBZtg1wrfJkOd-Wf4p173Ovf-fN6Z96VbMXev4
"You uploaded a feed photo on August 6, 2023 at 2:25 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFaKWetq_VKEQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1691331922249?e=1778716800&v=beta&t=Ltst4s20EPDr3oFrhELAoAdEn3npxC55Q8yOruRy-lo
"You uploaded a video on August 2, 2023 at 3:35 PM (GMT)", -,https://dms.licdn.com/playlist/vid/dynamic/D4E05AQGquBoYODxHiw/BAQMpkHrg?e=1777636800&v=beta&t=uVEMqg5RsyJGM2IpRS4XL2a12q9UG5Tq7lHY4ffeNh4
"You uploaded a feed photo on August 1, 2023 at 3:27 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEdJ-ZOwXwxWw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1690903660940?e=1778716800&v=beta&t=wwq5-LVNIkiCFDmvnJHAw-F9Pwd2TtaU9ESDVpwCgmQ
"You uploaded a feed photo on July 27, 2023 at 1:21 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQF2Wr1UUUgtIQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1690464102144?e=1778716800&v=beta&t=GvaiD486FxOc-2cJXTPL_TYmKuSna7Wn8B5sccNtA9o
"You uploaded a feed document on July 25, 2023 at 2:06 PM (GMT)","? Feel you deserve a raise, but afraid to ask?
? Think you should?ve gotten that promotion?
? Not sure in which areas you should improve?

That's what engineering ladders are for!

To clearly define the expectations from each role:
? Developers 
? Tech Leads
? Architects
? Managers

There are various ladders, I use here the one from engineeringladders dot com, by Jorge Fioranelli 

This post is focused on the ????????? ????.

???? ??????? - it?s our responsibility too! 
Talk with your people about the ladders.

Make sure they understand where they stand now, and ??? ?? ???????!

P.S.: What's your take on engineering ladders?

#developerjob
#leadingdevelopers
 #engineeringcareers ",https://media.licdn.com/dms/document/media/v2/D4E1FAQFpkRoWQqju3w/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1690293981854?e=1777636800&v=beta&t=VA9psUjPbFlJUCsOtGocFa8hevqIbHEW7RsUGYyPNBc
"You uploaded a feed photo on July 24, 2023 at 2:09 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEenYdDRAWq6A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1690207798868?e=1778716800&v=beta&t=cYUnt5vmM5OFf9DpoQEjTG2tDaYzfhKIBPHIW00j5wY
"You uploaded a photo on July 23, 2023 at 7:49 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQH1BJIg55J9tw/comment-image-shrink_8192_480/comment-image-shrink_8192_480/0/1690098560208?e=1777636800&v=beta&t=ryz_1ClCrucCulAiQ7m9xYNYLzPEzKdQ_xwmSaS7pvg
"You uploaded a photo on July 23, 2023 at 7:48 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQHG_dRM3joOQA/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1690098509848?e=1777636800&v=beta&t=H4tcpGudOXSmVgtIA6NJLjtQunNgtbN9Q26YFrxL8jU
"You uploaded a photo on July 23, 2023 at 7:35 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQExM6dLaCwnSw/comment-image-shrink_8192_480/comment-image-shrink_8192_480/0/1690097731638?e=1777636800&v=beta&t=jkN3euVkIJQ-qmjZKE9VbqKJdCcz4-I0ZMhlr-IGlV4
"You uploaded a feed photo on July 22, 2023 at 5:17 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHnoggbPcLpaw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1690046245681?e=1778716800&v=beta&t=C_R-xMAl8Rjs1uIRSE6nsprFaDbTOTvyAN6LWdCkMaM
"You uploaded a photo on July 20, 2023 at 10:08 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQHXRvjFcoTl9g/comment-image-shrink_8192_800/comment-image-shrink_8192_800/0/1689847697055?e=1777636800&v=beta&t=Q4dKriIOBWYpP0axfMd07o5zEqjv4EKPhzA76I3Y_og
"You uploaded a photo on July 20, 2023 at 8:30 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQH5AdsYrkq1TA/comment-image-shrink_8192_800/comment-image-shrink_8192_800/0/1689841834989?e=1777636800&v=beta&t=OPC-PHkZPFsQVCPVKkjAal7J_obzlaMbOqoHXLHndgs
"You uploaded a feed document on July 20, 2023 at 6:40 AM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4E1FAQGTAfiiYamS7A/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1689835222782?e=1777636800&v=beta&t=bjWn3lTRFKZFticl48FqTu5SCuPiun2mDJfEdKFkcKc
"You uploaded a feed document on July 20, 2023 at 6:38 AM (GMT)","Become an SQL master with 1 simple trick:

Using CTEs. 

If you are low on time - jump to pages 11 to 16.

#leadingdevelopers #sqltips #sqlexperts
",https://media.licdn.com/dms/document/media/v2/D4E1FAQEKoPbfuhJKEg/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1689835101558?e=1777636800&v=beta&t=ZiWlpSD8jbmk4Z-L0jODM3QB692MngvPs1OWrnjsf98
"You uploaded a feed photo on July 19, 2023 at 6:25 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQEaFikU3mxG5g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1689747909288?e=1778716800&v=beta&t=voQApl2O7pCf_OzwidJShrzE-HeCQdWvFB4APvBAwDY
"You uploaded a photo on July 18, 2023 at 6:14 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E2CAQGKwclYe59WHA/comment-image-shrink_8192_1280/comment-image-shrink_8192_1280/0/1689660896049?e=1777636800&v=beta&t=Z_FE5ehUcUHLtOCB2A9i6V07u-a0BL8eNDRws9DlYq4
"You uploaded a feed photo on July 18, 2023 at 6:10 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHJ-qCrXTUiiw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1689660628839?e=1778716800&v=beta&t=IF3-Y03gGX2F40OkWROAC7NUdQW7bec9yLKzkDwiDoU
"You uploaded a feed photo on July 17, 2023 at 6:05 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFXAgiu6TR7zQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1689573938466?e=1778716800&v=beta&t=wNhbwkSYj2S-RuQEI1ViIuuFZR6z-NwPtcXhj2Ff-Es
"You uploaded a video on July 15, 2023 at 7:10 PM (GMT)", -,https://dms.licdn.com/playlist/vid/dynamic/D4E05AQFoCam0tm-Fzw/BAQiSfONw?e=1777636800&v=beta&t=JeBNzGN2TBYFRuic2mRjnArQfMWAazaRBxDzOYwpOeQ
"You uploaded a feed photo on July 14, 2023 at 1:12 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGewDiki4AJ0w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1689340341253?e=1778716800&v=beta&t=-1X2uYQ5Df-xHs0H9RN5uUcaCeOg-YU44iggQjsUl-s
"You uploaded a feed photo on July 12, 2023 at 6:01 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQHNQlNSYMViug/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1689141719175?e=1778716800&v=beta&t=lp9C86PfbzW0YHZ1qsIq-O10XjC8xrB61cAS19243Ow
"You uploaded a feed photo on July 10, 2023 at 2:05 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQFmjXzcDHBf5A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1688997919594?e=1778716800&v=beta&t=FEsft26UMlCq7Gmhq9snu4GitGJjfTiGWZA39-2k9QA
"You uploaded a feed photo on July 8, 2023 at 6:06 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQH4ZR7wiJ2cNA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1688839617596?e=1778716800&v=beta&t=FSpxArBWhTH5EFGtAwk1G4vWkwHHNBaheSkCIbzBA8Y
"You uploaded a feed document on July 5, 2023 at 6:44 AM (GMT)","Ever had a total disaster at work? 

Try becoming the CEO of General Electric 4 days before the 9/11 attacks...

----------

I love reading business/leadership books for 3 reasons:
? It inspires me
? It gives me some perspective 
? There are useful lessons I can apply

On September 7th, 2001, Immelt became the CEO of General Electric. He replaced Jack Welch - who is considered one of the best CEOs in American history.

He didn't have to wait long for a crisis.

The 9/11 attacks almost destroyed the company. GE:
? Had a re-insurance business. Billions $ paid.
? Was affected by the stock market crash.
? Was heavily invested in making engines for airplanes (the whole aviation sector collapsed).
??
Somehow, Jeff Immelt navigated through it all.

7 years later:
The global financial crisis arrives. 
GE almost goes broke. 
He manages that. 

In 2011, 3 years later:
The Fukushima nuclear disaster occurs.
 It was built using GE designs...

Jeff Immelt was the CEO for 16 very challenging years.

In his book, ""??? ????: ????-??? ??????? ?? ??????????? ?????"", he shares his stories, lessons, and thoughts. 

---------------------

Here are ? ?????????? ??????? from the book:
(more details in the carousel)

1. The best leaders absorb fear. 

2. In your career, you meet only a handful of leaders who have the trifecta of being able to: 
? ????????, 
? ???????, 
? ??????? talent.

3. Building a strong connection to the people you work with is about two things: ???? ??? ?????. You?ve got to spend the time, and you?ve got to tell the truth.

4. Here?s what the financial crisis taught me: some people point fingers in a crisis, others solve problems. There?s very little overlap between these two groups.

5. Best interview question: ?How did you solve ? ??????? ??? ?????????.

6. I?d always believed an important determinant of success could be found in how one answered three questions: 
- How ???? can you learn? 
- How much ??? ??? ????? 
- What ???? ??? ???? to those around you? 

7. Leadership is an intense journey into yourself. If you can go to bed feeling beaten up and rise the next morning ready to keep listening and learning, then I believe you can lead.

---------------------

I love the last one the most. 
It?s a tough journey, but I enjoy waking up for it every day.

?.?. ?????? ??? ???? ?? ???????? ??????????? ??? ??????????!

#leadershipdevelopment #leadershiplessons #ceoinsights ",https://media.licdn.com/dms/document/media/v2/D4E1FAQHuhX6c8-aSRQ/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1688539484440?e=1777636800&v=beta&t=_J4hAXa5XGwM3kIuU3j29x3fxPIhLQeae_ZpYWhXP3c
"You uploaded a feed photo on July 4, 2023 at 2:02 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQF6o8fbF5FIHw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1688479420712?e=1778716800&v=beta&t=PqVLHtbQx2sQRXYaE9wc9sfm0Fs4vDfG_qp0ddwT3y0
"You uploaded a feed document on July 3, 2023 at 2:05 PM (GMT)","7 reasons why YOU need 3D in your website!

Juniors - number 4 is especially relevant for you.

Almost all websites use just 2D graphics.
Even the fanciest ones stick to two dimensions.

Here are simple reasons why you might want to pop some 3D elements into your website:

1. E-Commerce Product Display 
2. Education and Training
3. Scientific visualization
4. Impressive portfolio
5. Art & Creativity
6. Real Estate
7. Gaming

Let?s see some examples!

* ??? ??? ???????? ??? ???? ???? ????????, ????? ??? ?? ??? ????????. ???? ???? ??????? ???? ???????, ????? ??? ?? ?????? ???????!

Enjoy :)

?.?. ?????? ??? ???? ?? ???????? ???????????!

#webgl ?#threejs #softwaredevelopment ",https://media.licdn.com/dms/document/media/v2/D4E1FAQFKnL0VjXb4ug/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1688393190170?e=1777636800&v=beta&t=9kEL4Yj9Z2TDiq3dFR-ukD3EkcsjDHHJW9NO_w4VbAw
"You uploaded a feed photo on July 1, 2023 at 5:45 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQERiVe0-9TL8A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1688233544003?e=1778716800&v=beta&t=lpSuzjAZ_I8I1ol4quaD7mRhep0bb3PTjmAEab-2zLs
"You uploaded a feed photo on June 28, 2023 at 2:02 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQH9dvIT2VFFzw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1687960982384?e=1778716800&v=beta&t=5AebcEIdb5ENZaRVLZZwBKFoQn_xBsKhAI3BXgIPqdY
"You uploaded a feed photo on June 27, 2023 at 2:44 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQELAbLfjWUJfg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1687877080008?e=1778716800&v=beta&t=FPEK7HilFqi_Z9FelGNnXCgP_ogUN0-a3agqiYhMnlg
"You uploaded a feed document on June 26, 2023 at 2:09 PM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4D1FAQG5WvDCQbJNsw/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687788592903?e=1777636800&v=beta&t=HMKZXtpafgVk-fbLREC7-8G1w790RNks7ZzG2zNZbU8
"You uploaded a feed document on June 26, 2023 at 2:07 PM (GMT)","Publishing your website for FREE in 60 seconds:

? ???? ?'? ~10 ????? ???? ??? ???? ?????, ??? ????? ?'? ??? ??? ???? ???...

Last week I finished a side project, and shared the repo with my team.

A developer asked - ?why don?t you give us a URL to try it out? I don?t want to clone it.?

I'm ashamed to say I didn?t even think about that. I thought it takes time, configuration, and some money.

Then I learned about GitHub Pages.

I published my website in a minute, and got free statistics on the usage!

Here's how, in 4 simple steps:

* ??'? ???? ??? ?????? ????????.

#github #softwaredemo #frontend ",https://media.licdn.com/dms/document/media/v2/D4D1FAQHkSSDg7_ok0g/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687788427064?e=1777636800&v=beta&t=tgD6sfpDy8JtOS8Znm6Ig1oUcWl8P9aSo-yayk43SEQ
"You uploaded a feed document on June 25, 2023 at 2:42 PM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4D1FAQFSBPi1nflQEw/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687704175880?e=1777636800&v=beta&t=8fhBgMb5sGw1L1BLdDJ_2fKOaCQ_iUuYNaR8JytDrr8
"You uploaded a feed photo on June 24, 2023 at 5:15 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHq8AxdJPSlSw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1687626902020?e=1778716800&v=beta&t=Ya_PYxRmDe5QNTbaCL3hVYrAN9-en-3KeTAnmTDPCAA
"You uploaded a feed document on June 21, 2023 at 2:20 PM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4D1FAQGnhtu3R8ygNg/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687357212746?e=1777636800&v=beta&t=JBSaxvHOvYu7n8RpKGXMl7sMsljD9_jnVpLwJUd17r4
"You uploaded a feed document on June 21, 2023 at 2:18 PM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4D1FAQGZ3vOCC_eusQ/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687357136975?e=1777636800&v=beta&t=VTZ2B39bEIujL8PWCXhYwOq3H2XSNH_XHgCo7FpWDQE
"You uploaded a feed document on June 21, 2023 at 2:11 PM (GMT)","A developer spends ?? ????? each year waiting for Docker builds!

While I invented this number, I'm sure it's not far from the truth.

Here are 6 simple tips on cutting the time your builds take by 90%:",https://media.licdn.com/dms/document/media/v2/D4D1FAQHLOwZC6GniiQ/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1687356702778?e=1777636800&v=beta&t=CgfXtbs6BmafcgEaow219nFRMStJwd8Mh5Cx364qUKI
"You uploaded a feed photo on June 20, 2023 at 2:39 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHvmGkjZ9WJgw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1687271988911?e=1778716800&v=beta&t=4eltqtq0I3C4-hAD8DwOnQ2Bygv_eucmQQ_HDgXV7Ug
"You uploaded a video on June 19, 2023 at 4:08 PM (GMT)", -,https://dms.licdn.com/playlist/vid/dynamic/D4D05AQGOwHXxOn4_6Q/BAQeDYkQg?e=1777636800&v=beta&t=VOf5IgS0SqYmcIorB-4-vFrW6Dkr7wx4jd1JSL8o9Ug
"You uploaded a video on June 19, 2023 at 4:00 PM (GMT)", -,https://dms.licdn.com/playlist/vid/dynamic/D4D05AQE9LjUUWUhWzA/BAg4JUr9aoXnnI?e=1777636800&v=beta&t=UXiZ2AZjGe9AyFyyNmRW4ylh3lkimmxOGiZRKCs3gGc
"You uploaded a feed photo on June 17, 2023 at 6:43 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGmfY2szOtSfQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1687027428612?e=1778716800&v=beta&t=qBG0wj15ODZpCl_JfJPkqBcrl52PVw0DajbPOI01QW4
"You uploaded a feed photo on June 15, 2023 at 2:22 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGzSi05oIsGGA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686838955586?e=1778716800&v=beta&t=aZdPpjoQu_u57KKORBsq61sJFvsqyXoTP1cy4TpAE5E
"You uploaded a feed photo on June 14, 2023 at 2:13 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGMsfOkvrGHWw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686751985182?e=1778716800&v=beta&t=CN2PkbLDbecZQ_9ZBjtEHhDBLnYXw66xPt1ZSoD2ShI
"You uploaded a feed photo on June 13, 2023 at 2:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHAjbmxa7Tl9w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686665106746?e=1778716800&v=beta&t=5a9v5N0IuLz0DAKfNlHejDDFdBWjbCUNUo-f5A8_tyQ
"You uploaded a feed photo on June 12, 2023 at 2:12 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQH83tWeSxb_iA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686579166028?e=1778716800&v=beta&t=OnAYOHn9KJyvIWL-jjuCdkHihzrm2gpvp5kZboARQkY
"You uploaded a feed photo on June 10, 2023 at 5:39 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGzMNfMfb703w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686418764459?e=1778716800&v=beta&t=PKNWNva7ZYOcSwONG8mgggLQqspnf7sPQY4egOKzBgI
"You uploaded a feed photo on June 8, 2023 at 1:52 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHNjCK9FwQA-w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686232342942?e=1778716800&v=beta&t=iuZ3d1aAb8GU2vBHlhcfSfZA312n_G1iF7hoAjeGWXc
"You uploaded a feed photo on June 7, 2023 at 2:26 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQE5r-hSioL6Kw/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1686148010402?e=1778716800&v=beta&t=eej92t0r6NkbQCzgnwxv9knABl8Hh9WA2Vx4g7Z0m1Q
"You uploaded a photo on June 7, 2023 at 8:36 AM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D2CAQEGOezDBPtXeg/comment-image-shrink_8192_480/comment-image-shrink_8192_480/0/1686127002367?e=1777636800&v=beta&t=F0YM_m-2SZnNAeUqtzJl_LWgWwq_K31Zic-CI1x4UC4
"You uploaded a feed document on June 6, 2023 at 10:49 AM (GMT)", -,https://media.licdn.com/dms/document/media/v2/D4D1FAQGaQycpI8TgZg/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1686048563615?e=1777636800&v=beta&t=Tfx2q63CuKCTOxIMWNT_9ntlEaRMLpy81Tnuc724p_o
"You uploaded a feed document on June 5, 2023 at 2:57 PM (GMT)","8 reasons why developers MUST use MidJourney:

While ChatGPT is our best friend, MidJourney seems less useful. 

You know designers love it. You see the crazy results. 

But why do YOU need it?

Because - Good images are the foundation of ANY project.

1. A Logo
2. A Website 
3. A Blog post
4. An eBook / guide
5. An Event Promotion
6. An Inspiration Board
7. A Product visualization
8. Personal branding campaign

Here is a simple guide on WHEN and HOW you could use MidJourney in your life.

Enjoy :)

?.?. ??'? ????????? ?? ??????? - 95% ?? ??? ????? ??? ????? ?? Rory Flynn'? ???????. ??? ???? ??? ????????? ???? ??? ????????.

?????? ??? ?????? ?? ??????????!

#midjourney #softwaredevelopment ",https://media.licdn.com/dms/document/media/v2/D4D1FAQFKUi59VrDnYw/feedshare-document-url-metadata-scrapper-pdf/feedshare-document-url-metadata-scrapper-pdf/0/1685977044340?e=1777636800&v=beta&t=3uCADjnELeL1A76WGxAkWfaIODfyq87u4Cmf9UvnCRQ
"You uploaded a feed photo on June 3, 2023 at 4:53 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4E22AQGDfN_MSdstfg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1685811222661?e=1778716800&v=beta&t=HqsLfiI4-RB1n6W956c3cMrCdnKXLYqkxowR-5l2V70
"You uploaded a feed photo on May 30, 2023 at 5:49 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGLcca1T0rtZg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1685468987086?e=1778716800&v=beta&t=W3vMaPG_K96_TtohDc7mJYSdwCJ8uABjyQLDD9Y7ceI
"You uploaded a feed photo on May 28, 2023 at 3:20 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEVxDROvtwzMg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1685287204787?e=1778716800&v=beta&t=mH1G47atFOXzYGFg2S-WS7_ab4V6QJfSWPCVI05SYOQ
"You uploaded a feed photo on May 23, 2023 at 1:39 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGVVUjKAn3e3g/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1684849149133?e=1778716800&v=beta&t=FVr-anlC2tUCOe9r76r5O5uAK6w1K6MDJbHW8hpmU-8
"You uploaded a feed photo on May 20, 2023 at 5:04 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQHusRlsgAbJ5w/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1684602256482?e=1778716800&v=beta&t=PNpMeYNuu0DzDCjgUUptJuVU08WWvuTI1gcU5YJAnow
"You uploaded a feed photo on May 17, 2023 at 12:29 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEwgEestIRQ7Q/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1684326565570?e=1778716800&v=beta&t=IccjcnGhgJtFh9eWqCF2qZ0MW333b71OMcqt-rU72fE
"You uploaded a feed photo on May 16, 2023 at 4:45 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEThMqMlWD8rQ/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1684255550566?e=1778716800&v=beta&t=5j0x9lkEs_EOk97OzaOw43YiY7ituYigPLE3rDYUs6I
"You uploaded a feed photo on May 15, 2023 at 7:01 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQGLG6R8A2mf5A/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1684177294127?e=1778716800&v=beta&t=adHaDrpYo0rWSJJkoJ1Mh2zMQPEVqvQvKo-4VAMozmg
"You uploaded a feed photo on May 13, 2023 at 5:36 PM (GMT)", -,https://media.licdn.com/dms/image/v2/D4D22AQEIGVDudOjZgg/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1683999395729?e=1778716800&v=beta&t=x0SYEtHSlmGiXFtrJxO6JUiP6JKIqk1ykCPSH4sHTxI
